fund_return_category_rank_1year,fund_beta_3years,fund_stdev_3years,fund_return_category_rank_ytd,fund_beta_5years,fund_stdev_5years,fund_stdev_10years,fund_r_squared_3years,fund_return_category_rank_3months,fund_return_2020_q1,fund_category_enc,investment_type_Growth,investment_type_Unknown,investment_type_Value,size_type_Medium,size_type_Small,size_type_Unknown,morningstar_risk_rating
9.0,1.01,16.41,68.0,1.01,13.51,13.17,87.57,82.0,-0.05726,32,True,False,False,False,True,False,3
10.0,1.01,16.41,72.0,1.01,13.51,13.17,87.57,82.0,-0.05726,32,True,False,False,False,True,False,3
8.0,1.01,16.41,68.0,1.01,13.51,13.17,87.57,81.0,-0.05632,32,True,False,False,False,True,False,3
15.0,1.58,31.71,41.0,1.53,25.2,13.17,85.42,58.0,-0.38885,55,False,False,True,True,False,False,5
14.0,1.58,31.7,40.0,1.53,25.2,13.17,85.46,56.0,-0.38855,55,False,False,True,True,False,False,5
6.0,1.01,16.41,8.0,1.01,13.51,13.17,87.57,79.0,0.20458,27,False,False,True,False,False,False,3
6.0,1.01,16.41,6.0,1.01,13.51,13.17,87.57,78.0,0.20592,27,False,False,True,False,False,False,3
88.0,1.23,24.48,78.0,1.19,19.64,18.03,86.47,57.0,-0.31161,86,False,False,False,False,True,False,2
55.0,1.1,20.88,26.0,1.12,17.96,18.71,85.98,40.0,-0.30087,14,False,False,True,False,False,False,4
85.0,0.99,17.59,95.0,0.98,14.66,14.58,97.64,89.0,-0.23981,25,False,False,False,False,False,False,3
22.0,1.17,24.14,54.0,1.01,13.51,13.17,81.0,4.0,-0.33333,45,False,False,True,True,False,False,5
23.0,1.17,24.07,56.0,1.01,13.51,13.17,81.07,4.0,-0.33333,45,False,False,True,True,False,False,5
84.0,1.15,4.97,85.0,1.16,4.93,13.17,62.62,35.0,-0.01066,114,True,False,False,True,False,False,2
90.0,1.14,4.93,89.0,1.16,4.96,13.17,62.92,42.0,-0.01016,114,True,False,False,True,False,False,2
91.0,0.6,7.38,92.0,0.54,5.86,5.56,7.63,87.0,-0.09819,33,False,False,True,False,True,False,2
90.0,0.59,7.47,90.0,0.53,5.94,5.63,7.21,86.0,-0.09807,33,False,False,True,False,True,False,2
76.0,0.97,17.59,94.0,0.96,14.55,14.46,94.72,90.0,-0.23052,25,False,False,False,False,False,False,2
78.0,0.97,17.61,94.0,0.96,14.56,14.45,94.78,91.0,-0.23142,25,False,False,False,False,False,False,2
58.0,1.14,20.84,13.0,1.11,17.17,15.39,91.93,26.0,-0.26415,29,True,False,False,True,False,False,3
57.0,1.1,20.89,27.0,1.12,17.96,18.72,85.9,42.0,-0.30163,14,False,False,True,False,False,False,4
86.0,1.23,24.54,76.0,1.19,19.7,18.07,86.52,52.0,-0.31158,86,False,False,False,False,True,False,2
84.0,0.98,17.54,95.0,0.98,14.6,14.53,97.55,88.0,-0.23907,25,False,False,False,False,False,False,3
59.0,1.14,20.88,14.0,1.11,17.19,15.39,91.88,28.0,-0.26497,29,True,False,False,True,False,False,3
30.0,1.0,18.72,24.0,1.0,15.14,13.93,98.11,24.0,-0.20099,43,False,False,False,False,False,False,3
27.0,1.0,18.73,21.0,1.0,15.15,13.94,98.13,25.0,-0.20033,43,False,False,False,False,False,False,3
100.0,0.97,11.3,99.0,0.99,9.37,9.35,95.06,93.0,-0.13736,3,False,False,False,False,False,False,1
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,97.0,-0.16424,43,False,False,True,True,False,False,3
95.0,1.49,17.07,86.0,1.48,13.73,13.08,97.94,20.0,-0.20704,4,False,False,False,False,False,False,2
85.0,1.49,17.07,79.0,1.48,13.73,13.08,97.9,14.0,-0.20565,4,False,False,False,False,False,False,2
85.0,1.48,17.07,79.0,1.48,13.72,13.08,97.94,15.0,-0.20546,4,False,False,False,False,False,False,2
83.0,1.49,17.09,78.0,1.48,13.74,13.1,97.93,13.0,-0.20516,4,False,False,False,False,False,False,2
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,97.0,-0.16424,43,False,False,True,True,False,False,3
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,97.0,-0.16424,43,False,False,True,True,False,False,3
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,97.0,-0.16424,43,False,False,True,True,False,False,3
39.0,1.1,21.66,45.0,1.09,17.72,16.18,87.84,77.0,-0.28101,45,False,False,True,False,False,False,4
76.0,0.73,8.52,83.0,0.73,6.88,6.27,95.15,39.0,-0.09439,1,False,False,False,False,False,False,2
26.0,1.04,20.64,77.0,1.06,17.58,13.17,79.33,58.0,-0.22331,14,True,False,False,False,False,False,4
66.0,0.74,8.56,75.0,0.73,6.91,6.27,94.99,28.0,-0.09325,1,False,False,False,False,False,False,2
8.0,1.13,31.66,84.0,1.1,26.04,22.28,43.91,16.0,-0.06242,54,True,False,False,True,False,False,5
62.0,0.73,8.53,73.0,0.73,6.89,6.28,95.03,27.0,-0.09246,1,False,False,False,False,False,False,2
62.0,0.73,8.54,73.0,0.73,6.89,6.27,95.02,26.0,-0.09208,1,False,False,False,False,False,False,2
76.0,0.73,8.53,83.0,0.73,6.89,6.27,94.88,40.0,-0.09476,1,False,False,False,False,False,False,2
2.0,1.19,5.44,2.0,1.08,4.8,5.03,76.12,7.0,-0.05528,61,False,False,False,True,False,False,5
67.0,0.73,8.55,75.0,0.73,6.9,6.28,94.96,28.0,-0.0929,1,False,False,False,False,False,False,2
51.0,1.1,12.7,42.0,1.08,10.21,9.52,96.17,14.0,-0.1299,2,False,False,False,False,False,False,3
85.0,0.79,15.04,81.0,0.78,12.71,12.35,86.04,61.0,-0.18881,80,False,False,False,False,False,False,1
77.0,0.73,8.51,84.0,0.73,6.88,6.26,95.12,37.0,-0.09454,1,False,False,False,False,False,False,2
86.0,0.79,15.81,92.0,0.81,13.04,11.55,86.22,80.0,0.06764,45,False,False,True,False,False,False,1
24.0,0.99,19.2,25.0,1.04,16.92,17.6,82.78,57.0,-0.2182,14,False,False,False,False,False,False,3
93.0,0.9,17.65,87.0,1.01,13.51,13.17,88.63,89.0,-0.23077,45,False,False,True,False,False,False,2
29.0,1.01,22.45,89.0,0.99,18.17,15.72,68.93,32.0,-0.09609,44,True,False,False,False,False,False,4
60.0,0.97,19.09,62.0,0.97,15.62,13.42,88.56,84.0,-0.2433,45,False,False,True,False,False,False,2
27.0,1.16,21.44,38.0,1.15,17.83,17.28,90.73,13.0,-0.23311,22,True,False,False,False,False,False,3
8.0,0.96,17.8,18.0,0.97,14.76,14.11,94.29,2.0,-0.19663,117,True,False,False,False,False,False,3
54.0,0.99,19.57,38.0,0.99,16.3,15.52,87.64,9.0,-0.11858,44,True,False,False,False,False,False,3
5.0,0.44,13.06,8.0,1.01,13.51,13.17,37.23,36.0,-0.00529,60,False,False,False,False,False,False,4
52.0,0.96,19.56,77.0,0.96,16.32,15.55,83.4,11.0,-0.10516,44,True,False,False,False,False,False,4
4.0,0.21,4.04,2.0,0.14,3.11,2.22,3.22,12.0,-0.0607,110,False,False,True,True,False,False,5
100.0,0.97,11.25,99.0,0.99,9.34,9.33,95.04,94.0,-0.1366,3,False,False,False,False,False,False,1
50.0,1.03,18.65,59.0,1.03,15.31,15.4,99.1,50.0,-0.22552,117,False,False,False,False,False,False,4
68.0,1.28,14.73,80.0,1.27,11.82,11.12,97.95,18.0,-0.17669,3,False,False,False,False,False,False,2
66.0,1.28,14.75,77.0,1.28,11.83,11.13,97.92,17.0,-0.17669,3,False,False,False,False,False,False,3
41.0,1.03,21.29,92.0,1.02,17.67,16.26,80.45,46.0,-0.10996,44,True,False,False,False,False,False,4
77.0,1.28,14.72,88.0,1.27,11.81,11.12,97.85,22.0,-0.17844,3,False,False,False,False,False,False,2
60.0,1.28,25.11,28.0,1.22,21.0,22.12,83.93,29.0,-0.32662,77,False,False,True,False,False,False,3
100.0,0.97,11.31,99.0,1.0,9.39,9.36,95.24,93.0,-0.13532,3,False,False,False,False,False,False,1
68.0,1.28,14.76,79.0,1.28,11.84,11.14,97.89,17.0,-0.17728,3,False,False,False,False,False,False,3
40.0,1.03,21.27,92.0,1.02,17.64,16.24,80.64,47.0,-0.11019,44,True,False,False,False,False,False,4
8.0,1.01,16.41,11.0,1.01,13.51,13.17,87.57,22.0,-0.1379,78,False,False,True,True,False,False,3
41.0,1.09,4.37,51.0,1.04,3.79,3.39,73.01,57.0,-0.0051,40,False,False,True,False,True,False,3
77.0,1.04,18.45,48.0,1.02,15.1,15.43,98.0,88.0,-0.25204,25,False,False,False,False,False,False,4
4.0,1.0,18.17,78.0,1.0,15.12,15.04,93.33,8.0,-0.21659,25,True,False,False,False,False,False,3
64.0,1.0,17.95,55.0,0.99,14.77,14.94,96.77,45.0,-0.23304,25,False,False,False,False,False,False,3
4.0,1.0,18.17,78.0,1.0,15.12,15.04,93.33,8.0,-0.21659,25,True,False,False,False,False,False,3
4.0,1.13,20.75,3.0,1.13,17.26,16.37,92.52,68.0,-0.25084,25,True,False,False,False,False,False,5
34.0,1.26,25.12,56.0,1.23,20.14,13.17,86.98,61.0,-0.33976,55,False,False,True,True,False,False,3
77.0,0.79,9.25,85.0,0.76,7.69,13.17,8.55,90.0,-0.12662,16,False,True,False,False,False,True,2
43.0,0.55,10.68,44.0,0.53,8.44,7.25,84.84,60.0,-0.14686,79,False,False,False,False,False,False,4
75.0,1.03,18.34,43.0,1.02,15.02,15.45,97.91,87.0,-0.25101,25,False,False,False,False,False,False,3
8.0,1.38,28.16,14.0,1.34,22.8,13.17,81.89,47.0,-0.3719,55,False,False,True,False,True,False,4
93.0,1.01,16.41,96.0,1.01,13.51,13.17,87.57,85.0,-0.09844,6,True,False,False,False,False,False,3
95.0,1.01,16.41,98.0,1.01,13.51,13.17,87.57,85.0,-0.10037,6,True,False,False,False,False,False,3
90.0,1.01,16.41,95.0,1.01,13.51,13.17,87.57,84.0,-0.09743,6,True,False,False,False,False,False,3
51.0,1.04,21.21,52.0,1.06,18.67,17.96,73.99,50.0,-0.22374,56,False,False,False,False,False,False,4
90.0,1.01,16.41,95.0,1.01,13.51,13.17,87.57,84.0,-0.09743,6,True,False,False,False,False,False,3
26.0,1.08,20.23,62.0,1.09,17.28,18.04,87.54,49.0,-0.26914,14,False,False,False,False,False,False,4
69.0,0.21,1.02,67.0,0.2,0.98,0.79,70.15,85.0,-0.00697,67,False,False,True,True,False,False,2
28.0,1.05,12.07,67.0,1.05,9.79,9.32,97.15,44.0,-0.12364,113,False,False,False,False,False,False,3
42.0,1.03,19.11,29.0,1.03,15.52,14.98,99.25,14.0,-0.19568,43,False,False,False,False,False,False,4
80.0,1.49,33.74,71.0,1.49,29.24,26.91,61.0,74.0,-0.46738,46,False,False,False,False,False,False,2
48.0,1.03,19.84,46.0,1.02,16.17,15.3,92.73,34.0,-0.25675,45,False,False,True,False,False,False,4
74.0,1.0,11.52,87.0,1.0,9.27,8.63,97.38,35.0,-0.13142,2,False,False,False,False,False,False,2
84.0,1.0,11.52,91.0,1.0,9.27,8.63,97.38,43.0,-0.13379,2,False,False,False,False,False,False,2
73.0,1.0,11.53,86.0,1.0,9.28,8.63,97.44,32.0,-0.13148,2,False,False,False,False,False,False,2
70.0,1.0,11.54,85.0,1.0,9.29,8.65,97.42,32.0,-0.13155,2,False,False,False,False,False,False,2
2.0,1.46,6.84,1.0,1.28,5.83,4.95,72.58,9.0,-0.07435,65,False,False,False,True,False,False,5
20.0,1.36,5.75,30.0,1.25,5.19,4.99,89.26,37.0,-0.03033,68,False,False,False,True,False,False,5
1.0,1.35,6.17,1.0,1.21,5.39,5.11,76.13,5.0,-0.06137,69,False,False,False,True,False,False,5
26.0,1.17,4.83,26.0,1.03,4.21,4.05,93.56,30.0,-0.02931,65,False,False,False,True,False,False,4
16.0,1.13,21.33,27.0,1.12,17.18,15.37,95.82,74.0,-0.2584,43,False,False,True,False,False,False,5
24.0,1.12,21.3,34.0,1.12,17.15,15.35,95.78,78.0,-0.26037,43,False,False,True,False,False,False,5
65.0,0.94,19.16,31.0,0.96,16.37,16.7,74.69,63.0,-0.19988,80,False,False,False,False,False,False,3
28.0,0.82,16.17,82.0,0.82,13.73,13.06,79.0,28.0,-0.19102,15,False,False,False,False,False,False,3
30.0,1.01,22.45,90.0,0.99,18.17,15.72,68.96,33.0,-0.09672,44,True,False,False,False,False,False,4
22.0,1.05,12.33,16.0,1.05,10.09,9.21,93.37,26.0,-0.15135,2,False,False,False,False,False,False,3
32.0,1.01,22.46,90.0,0.99,18.18,15.73,68.95,34.0,-0.09717,44,True,False,False,False,False,False,4
15.0,1.13,21.33,26.0,1.12,17.18,15.38,95.81,73.0,-0.2582,43,False,False,True,False,False,False,5
30.0,0.82,17.57,68.0,0.83,15.02,15.31,66.59,34.0,-0.20842,80,True,False,False,False,False,False,2
10.0,1.26,5.21,11.0,1.14,4.62,4.75,93.15,9.0,-0.02357,72,True,False,False,True,False,False,5
44.0,1.17,23.34,50.0,1.16,19.13,17.16,86.94,58.0,-0.30146,55,False,False,True,True,False,False,3
25.0,0.9,3.67,14.0,0.87,3.49,3.54,96.08,52.0,-0.01053,74,False,False,False,True,False,False,3
29.0,0.66,13.88,8.0,0.71,12.36,12.74,78.3,19.0,-0.18075,49,False,False,False,True,False,False,4
80.0,1.0,11.53,89.0,1.0,9.28,8.62,97.4,38.0,-0.13234,2,False,False,False,False,False,False,2
35.0,0.45,5.7,48.0,0.4,4.6,4.88,7.07,38.0,-0.07447,78,True,False,False,False,True,False,3
43.0,0.45,5.66,57.0,0.4,4.55,4.86,7.27,48.0,-0.07661,78,True,False,False,False,True,False,3
36.0,1.16,25.02,31.0,1.15,20.57,13.17,74.39,12.0,-0.24894,87,True,False,False,False,True,False,4
46.0,0.34,7.02,55.0,0.33,5.54,13.17,74.41,66.0,-0.09359,60,False,False,False,True,False,False,3
2.0,1.05,21.92,10.0,1.02,17.8,13.17,71.36,6.0,-0.23646,80,True,False,False,False,False,False,4
43.0,1.27,25.51,70.0,1.24,20.96,18.86,84.54,54.0,-0.30547,86,False,False,False,False,True,False,3
33.0,1.24,24.92,42.0,1.21,20.23,18.43,85.22,17.0,-0.2894,86,False,False,False,False,True,False,2
48.0,0.34,7.05,58.0,0.33,5.55,13.17,74.13,66.0,-0.09428,60,False,False,False,True,False,False,3
90.0,1.03,19.34,95.0,1.05,16.88,16.77,97.97,36.0,-0.20232,53,False,False,False,True,False,False,3
23.0,0.99,18.89,12.0,1.0,15.48,14.44,94.8,26.0,-0.16631,44,True,False,False,False,False,False,2
18.0,0.99,22.76,77.0,0.98,19.26,18.2,58.29,20.0,-0.08454,80,True,False,False,False,False,False,5
5.0,0.19,3.92,3.0,0.13,3.03,2.16,2.84,20.0,-0.0595,110,False,False,True,True,False,False,5
3.0,0.2,3.92,1.0,0.13,3.02,2.16,3.04,7.0,-0.0581,110,False,False,True,True,False,False,5
13.0,1.18,22.57,7.0,1.18,18.44,17.3,93.7,6.0,-0.27682,45,False,False,True,False,False,False,5
89.0,1.49,17.09,83.0,1.48,13.74,13.09,97.91,15.0,-0.20618,4,False,False,False,False,False,False,2
35.0,0.9,4.64,15.0,0.91,4.5,4.12,44.03,51.0,-0.02617,114,False,False,True,False,False,False,2
1.0,2.02,9.1,2.0,1.74,7.7,6.77,78.24,5.0,-0.07651,34,True,False,False,False,True,False,5
41.0,1.12,12.92,61.0,1.11,10.38,9.32,97.44,72.0,-0.17533,113,False,False,False,False,False,False,3
70.0,1.06,4.32,64.0,0.97,3.88,3.67,97.75,57.0,-0.01443,74,False,False,False,True,False,False,3
48.0,1.13,13.21,18.0,1.1,10.54,9.42,93.83,93.0,-0.16594,2,False,False,True,False,False,False,3
96.0,1.49,17.09,86.0,1.48,13.74,13.09,97.91,20.0,-0.20701,4,False,False,False,False,False,False,2
31.0,1.13,13.22,14.0,1.1,10.55,9.42,93.83,90.0,-0.16328,2,False,False,True,False,False,False,3
64.0,1.0,11.39,68.0,1.0,9.17,8.37,98.95,70.0,-0.1324,2,False,False,False,False,False,False,2
55.0,0.91,3.72,36.0,0.88,3.52,3.55,96.71,87.0,-0.01344,74,False,False,False,True,False,False,3
48.0,1.09,12.77,16.0,1.09,10.38,9.26,93.51,53.0,-0.14701,2,False,False,True,False,False,False,3
44.0,1.09,12.78,15.0,1.1,10.39,9.25,93.5,51.0,-0.14667,2,False,False,True,False,False,False,3
50.0,1.09,12.75,17.0,1.09,10.38,9.24,93.68,56.0,-0.14767,2,False,False,True,False,False,False,3
31.0,1.37,5.67,24.0,1.24,5.05,4.72,93.75,18.0,-0.03246,62,False,False,False,True,False,False,4
84.0,0.95,18.47,51.0,0.96,15.46,14.96,91.25,40.0,-0.12414,44,True,False,False,False,False,False,3
82.0,0.95,18.5,49.0,0.96,15.47,14.98,91.22,38.0,-0.12391,44,True,False,False,False,False,False,3
86.0,0.95,18.5,52.0,0.96,15.48,14.99,91.18,41.0,-0.12432,44,True,False,False,False,False,False,3
35.0,1.13,13.22,16.0,1.1,10.55,9.42,93.83,91.0,-0.16423,2,False,False,True,False,False,False,3
80.0,0.95,18.5,47.0,0.96,15.48,14.98,91.27,37.0,-0.12303,44,True,False,False,False,False,False,3
81.0,0.95,18.49,47.0,0.96,15.48,14.99,91.24,37.0,-0.12328,44,True,False,False,False,False,False,3
80.0,0.96,18.51,45.0,0.96,15.48,14.99,91.24,37.0,-0.12287,44,True,False,False,False,False,False,2
47.0,1.12,4.28,45.0,1.12,3.89,3.63,81.06,46.0,0.00351,39,False,False,False,True,False,False,5
56.0,1.59,7.17,74.0,1.46,5.98,5.09,57.52,37.0,-0.03552,12,True,False,False,True,False,False,3
44.0,1.13,4.36,48.0,1.12,3.92,3.64,80.53,52.0,0.0037,39,False,False,False,True,False,False,5
38.0,1.13,13.2,17.0,1.1,10.54,9.42,93.82,91.0,-0.16455,2,False,False,True,False,False,False,3
46.0,1.06,12.61,93.0,1.05,10.16,8.81,90.51,69.0,-0.1526,113,True,False,False,False,False,False,3
30.0,1.13,13.23,14.0,1.1,10.56,9.43,93.86,89.0,-0.16348,2,False,False,True,False,False,False,4
45.0,1.06,12.64,93.0,1.05,10.18,8.83,90.6,68.0,-0.15229,113,True,False,False,False,False,False,3
44.0,1.06,12.66,92.0,1.06,10.19,8.84,90.56,67.0,-0.15215,113,True,False,False,False,False,False,3
65.0,1.03,3.65,85.0,1.02,3.36,3.14,95.8,77.0,0.02148,39,False,False,False,True,False,False,3
88.0,1.04,3.66,98.0,1.02,3.37,3.14,95.81,81.0,0.01976,39,False,False,False,True,False,False,3
51.0,1.02,3.62,65.0,1.02,3.34,3.12,95.83,70.0,0.02282,39,False,False,False,True,False,False,3
56.0,1.02,3.62,69.0,1.01,3.34,3.1,95.94,76.0,0.02256,39,False,False,False,True,False,False,3
49.0,1.1,4.48,46.0,0.99,4.0,3.9,96.31,65.0,-0.02002,74,False,False,False,True,False,False,4
83.0,0.95,18.47,50.0,0.96,15.46,14.97,91.28,39.0,-0.12391,44,True,False,False,False,False,False,2
58.0,1.12,4.32,58.0,1.12,3.9,3.64,80.49,67.0,0.00174,39,False,False,False,True,False,False,4
79.0,1.28,14.7,88.0,1.27,11.8,11.11,97.95,24.0,-0.17826,3,False,False,False,False,False,False,2
36.0,1.12,13.19,16.0,1.1,10.53,9.42,93.79,91.0,-0.16436,2,False,False,True,False,False,False,3
3.0,1.12,28.34,56.0,1.09,23.35,20.6,53.57,9.0,-0.04124,44,True,False,False,False,False,False,5
85.0,0.89,10.91,70.0,0.9,8.94,7.51,86.46,88.0,-0.13585,2,False,False,True,False,False,False,2
89.0,0.89,10.9,80.0,0.9,8.93,7.5,86.47,91.0,-0.13731,2,False,False,True,False,False,False,2
46.0,1.09,12.78,16.0,1.1,10.39,9.25,93.53,51.0,-0.14738,2,False,False,True,False,False,False,3
89.0,0.89,10.93,80.0,0.9,8.95,7.52,86.26,91.0,-0.13723,2,False,False,True,False,False,False,2
25.0,1.26,5.2,31.0,1.1,4.51,4.32,94.12,48.0,-0.02676,63,False,False,False,True,False,False,5
19.0,1.1,4.56,24.0,0.97,3.97,3.78,93.75,44.0,-0.02382,74,False,False,False,True,False,False,4
72.0,1.0,4.06,67.0,0.96,3.83,3.74,98.07,79.0,-0.0127,74,False,False,False,True,False,False,3
34.0,1.13,13.2,15.0,1.1,10.54,9.42,93.81,91.0,-0.16367,2,False,False,True,False,False,False,3
48.0,1.13,13.21,19.0,1.1,10.55,9.42,93.82,93.0,-0.16588,2,False,False,True,False,False,False,3
29.0,1.15,4.74,36.0,1.01,4.13,3.97,94.57,60.0,-0.02631,74,False,False,False,True,False,False,4
32.0,1.13,13.21,15.0,1.1,10.55,9.42,93.86,90.0,-0.16368,2,False,False,True,False,False,False,3
62.0,1.26,5.22,53.0,1.14,4.64,4.33,92.85,90.0,-0.02426,70,False,False,False,False,True,False,3
35.0,1.02,3.66,57.0,0.98,3.27,2.96,93.1,58.0,0.01979,39,False,False,False,True,False,False,3
60.0,1.01,3.62,90.0,0.97,3.23,2.93,92.3,75.0,0.01674,39,False,False,False,True,False,False,2
28.0,1.02,3.66,45.0,0.98,3.27,2.96,93.12,36.0,-0.16424,39,False,False,False,True,False,False,3
22.0,1.0,3.58,32.0,0.96,3.22,2.95,92.32,39.0,0.0206,39,False,False,False,True,False,False,2
33.0,1.12,4.62,49.0,1.02,4.12,4.03,94.61,27.0,-0.01759,72,False,False,False,True,False,False,4
65.0,1.58,7.15,85.0,1.45,5.96,5.08,57.43,54.0,-0.03602,12,True,False,False,True,False,False,3
7.0,1.01,16.41,11.0,1.01,13.51,13.17,87.57,99.0,-0.09452,59,False,True,False,False,False,True,3
56.0,1.04,4.26,62.0,0.97,3.88,3.88,96.24,71.0,-0.01551,74,False,False,False,True,False,False,3
34.0,1.25,5.78,88.0,1.2,4.92,4.1,54.88,6.0,-0.03358,40,True,False,False,True,False,False,4
35.0,1.26,5.82,88.0,1.21,4.97,4.11,54.92,7.0,-0.03448,40,True,False,False,True,False,False,4
28.0,1.12,4.65,28.0,1.0,4.09,4.01,92.59,40.0,-0.02785,74,False,False,False,True,False,False,4
54.0,1.07,4.38,57.0,0.98,3.93,3.85,96.11,52.0,-0.01924,74,False,False,False,True,False,False,3
38.0,1.1,21.68,45.0,1.1,17.74,16.19,87.84,75.0,-0.28101,45,False,False,True,False,False,False,4
72.0,0.88,3.58,50.0,0.84,3.34,3.48,96.82,45.0,-0.01086,74,False,False,False,False,True,False,2
2.0,0.81,16.49,1.0,0.79,13.76,13.17,78.04,1.0,-0.2381,51,False,False,False,True,False,False,5
3.0,0.81,16.47,2.0,0.79,13.74,13.17,78.05,2.0,-0.23931,51,False,False,False,True,False,False,5
5.0,0.81,16.48,2.0,0.79,13.74,13.17,78.03,2.0,-0.16424,51,False,False,False,True,False,False,5
1.0,0.81,16.48,1.0,0.79,13.75,13.17,77.94,1.0,-0.23745,51,False,False,False,True,False,False,5
96.0,1.49,17.08,86.0,1.48,13.73,13.08,97.92,21.0,-0.20701,4,False,False,False,False,False,False,2
53.0,1.33,5.41,64.0,1.27,5.09,13.17,96.64,76.0,0.02573,62,False,False,False,True,False,False,4
68.0,0.74,8.58,80.0,0.73,6.92,6.28,95.0,31.0,-0.09358,1,False,False,False,False,False,False,2
19.0,1.38,5.68,18.0,1.25,5.07,4.71,93.99,10.0,-0.03196,62,False,False,False,True,False,False,4
47.0,1.09,21.64,51.0,1.09,17.71,16.18,87.76,84.0,-0.28301,45,False,False,True,False,False,False,4
1.0,1.1,5.34,4.0,1.06,4.48,3.72,50.11,3.0,-0.03261,39,False,False,False,True,False,False,5
46.0,0.97,3.88,39.0,0.93,3.44,3.61,73.17,19.0,-0.00024,40,False,False,False,True,False,False,3
1.0,1.11,5.34,5.0,1.06,4.48,3.72,50.68,3.0,-0.03214,39,False,False,False,True,False,False,5
2.0,1.12,5.34,7.0,1.06,4.48,3.73,51.02,5.0,-0.03351,39,False,False,False,True,False,False,5
79.0,1.16,22.76,78.0,1.13,18.16,15.95,88.63,57.0,-0.31036,55,False,False,True,True,False,False,2
20.0,1.05,3.75,38.0,1.0,3.33,3.33,93.29,15.0,0.01958,39,False,False,False,False,False,False,4
1.0,1.11,5.37,5.0,1.06,4.5,3.74,50.26,2.0,-0.03279,39,False,False,False,True,False,False,5
23.0,1.06,3.78,40.0,1.0,3.34,3.33,92.96,13.0,0.01866,39,False,False,False,False,False,False,4
37.0,1.37,5.65,27.0,1.24,5.03,4.7,93.85,20.0,-0.03271,62,False,False,False,True,False,False,3
84.0,0.82,16.88,89.0,0.85,15.06,16.47,72.68,35.0,-0.16941,14,True,False,False,False,False,False,2
65.0,1.1,12.69,53.0,1.08,10.21,9.5,96.18,20.0,-0.1323,2,False,False,False,False,False,False,3
61.0,1.29,25.65,74.0,1.25,20.84,18.6,87.09,66.0,-0.30983,86,False,False,False,False,True,False,3
54.0,1.3,15.93,14.0,1.28,12.82,12.06,86.48,28.0,-0.14042,11,False,False,False,False,False,False,3
29.0,0.99,19.16,29.0,1.03,16.88,17.58,82.79,61.0,-0.2197,14,False,False,False,False,False,False,3
57.0,0.74,16.84,19.0,0.74,14.51,15.94,60.08,21.0,-0.12716,6,False,False,False,False,False,False,1
66.0,0.97,19.08,68.0,0.97,15.61,13.41,88.55,88.0,-0.24509,45,False,False,True,False,False,False,2
2.0,1.01,16.41,8.0,1.01,13.51,13.17,87.57,5.0,0.01934,39,False,False,False,True,False,False,3
29.0,1.04,20.61,80.0,1.06,17.56,13.17,79.31,61.0,-0.22449,14,True,False,False,False,False,False,4
29.0,1.16,21.42,54.0,1.15,17.81,17.26,90.66,14.0,-0.23392,22,True,False,False,False,False,False,3
12.0,0.96,17.83,30.0,0.97,14.78,14.1,94.23,2.0,-0.19956,117,True,False,False,False,False,False,3
23.0,1.04,20.67,76.0,1.06,17.6,13.17,79.24,57.0,-0.22289,14,True,False,False,False,False,False,4
23.0,1.04,20.64,76.0,1.06,17.58,13.17,79.27,57.0,-0.22239,14,True,False,False,False,False,False,4
99.0,0.88,11.03,88.0,0.85,8.9,8.57,81.94,89.0,-0.1083,11,False,True,False,False,False,True,1
100.0,0.88,11.02,90.0,0.85,8.89,8.57,82.23,90.0,-0.10961,11,False,True,False,False,False,True,1
65.0,0.99,19.55,48.0,0.99,16.3,15.51,87.64,12.0,-0.12056,44,True,False,False,False,False,False,3
18.0,1.03,3.76,36.0,1.02,3.41,3.15,90.21,18.0,0.01649,39,False,False,False,True,False,False,3
65.0,0.97,19.67,80.0,0.97,16.36,15.54,83.5,15.0,-0.10929,44,True,False,False,False,False,False,3
5.0,0.21,3.93,3.0,0.14,3.03,2.16,3.28,10.0,-0.05952,110,False,False,True,True,False,False,5
21.0,1.38,5.69,19.0,1.24,5.04,4.7,93.83,12.0,-0.03067,62,False,False,False,True,False,False,4
96.0,1.11,22.45,84.0,1.1,18.21,17.01,83.97,65.0,-0.21249,54,True,False,False,True,False,False,3
58.0,1.03,18.62,66.0,1.03,15.29,15.4,99.06,59.0,-0.22761,117,False,False,False,False,False,False,4
44.0,0.95,18.22,28.0,0.95,14.88,13.01,94.02,22.0,-0.14997,44,True,False,False,False,False,False,1
43.0,0.96,18.23,28.0,0.95,14.89,13.02,94.02,22.0,-0.14992,44,True,False,False,False,False,False,1
